"","Y_train","MSZoning","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","OverallQual","OverallCond","RoofStyle","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","MoSold","SaleType","SaleCondition","Years_S_B","Years_S_R","Years_S_G","Years_B_R","Years_B_G","Years_R_G"
"456",175500,"RL",9600,"Reg","Lvl","Inside","NWAmes","Norm","1Fam",7,6,"Hip","BrkFace",320,"TA","TA","CBlock","TA","No","ALQ",916,"Unf",0,326,1242,"Fa",1242,0,1242,0,1,1,3,"TA",6,1,"Attchd","Unf",2,528,0,0,0,"9","WD","Normal",34,34,34,0,0,0
"457",98000,"RM",4571,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,624,624,"Fa",624,720,1344,0,1,0,4,"TA",7,0,"Detchd","Unf",3,513,0,0,96,"5","COD","Abnorml",92,58,90.8200000000002,34,1.17999999999984,32.8200000000002
"458",256000,"RL",37567.6400000002,"IR1","Low","CulDSac","ClearCr","Norm","1Fam",4,6,"Flat","None",0,"TA","TA","CBlock","Gd","Gd","BLQ",1116,"Unf",0,248,1364,"Ex",1663,0,1663,1,1,0,2,"Gd",6,2,"Attchd","Fin",2,529,224,137,0,"3","WD","Normal",54,14,54,40,0,40
"459",161000,"RM",5100,"Reg","Lvl","Inside","OldTown","Norm","1Fam",8,7,"Hip","None",0,"TA","Gd","PConc","TA","No","Unf",0,"Unf",0,588,588,"Fa",833,833,1666,0,1,0,3,"Gd",7,1,"Detchd","Unf",1,228,192,63,0,"6","WD","Normal",83,12,83,71,0,71
"460",110000,"RL",7015,"IR1","Bnk","Corner","BrkSide","Norm","1Fam",5,4,"Gable","BrkCmn",161,"TA","TA","CBlock","TA","No","LwQ",185,"Unf",0,524,709,"TA",979,224,1203,1,1,0,3,"Gd",5,1,"Detchd","Unf",1,352,0,0,248,"7","WD","Normal",59,59,59,0,0,0
"461",263435,"FV",8004,"IR1","Lvl","Inside","Somerst","RRAn","1Fam",8,5,"Gable","Stone",110,"Gd","TA","PConc","Gd","No","GLQ",544,"Unf",0,288,832,"Ex",832,1103,1935,1,2,1,3,"TA",8,0,"BuiltIn","Fin",2,552,0,150,0,"12","New","Partial",0,0,0,0,0,0
"462",155000,"RL",7200,"Reg","Lvl","Inside","SWISU","Feedr","1Fam",7,9,"Gable","None",0,"Gd","Gd","PConc","Gd","No","ALQ",350,"BLQ",210,0,560,"Ex",575,560,1135,1,1,0,3,"Gd",6,0,"Detchd","RFn",2,576,256,0,0,"4","WD","Normal",73,2,38,71,35,36
"463",62383,"RL",8281,"IR1","Lvl","Inside","Sawyer","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",553,"BLQ",311,0,864,"Gd",864,0,864,0,1,0,3,"TA",5,1,"Detchd","Unf",1,360,0,0,236,"12","WD","Normal",44,44,44,0,0,0
"464",188700,"RL",11988,"IR1","HLS","Inside","Crawfor","Norm","1Fam",6,7,"Hip","None",0,"TA","TA","CBlock","TA","No","LwQ",326,"Unf",0,389,715,"Fa",849,811,1660,0,1,1,3,"TA",6,1,"Detchd","Unf",1,240,0,0,0,"8","WD","Normal",74,13,69,61,5,56
"465",124000,"RL",8430,"Reg","HLS","Inside","CollgCr","Norm","1Fam",5,5,"Gable","BrkFace",136,"TA","TA","CBlock","Gd","No","Rec",616,"Unf",0,424,1040,"TA",1040,0,1040,0,2,0,3,"TA",5,0,"Attchd","Unf",0,0,0,0,0,"8","WD","Normal",31,31,30.4938361131256,0,0.506163886874447,-0.506163886874447
"466",178740,"RM",3072,"Reg","Lvl","Inside","Blmngtn","Norm","TwnhsE",7,5,"Hip","BrkFace",18,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1375,1375,"Ex",1414,0,1414,0,2,0,2,"Gd",6,1,"Attchd","Fin",2,398,144,20,0,"5","WD","Normal",2,2,2,0,0,0
"467",167000,"RL",10628,"Reg","Lvl","Inside","NAmes","Norm","1Fam",7,5,"Flat","None",0,"TA","Gd","CBlock","TA","Gd","GLQ",778,"Unf",0,499,1277,"TA",1277,0,1277,1,1,0,2,"TA",5,1,"Attchd","Unf",2,526,0,0,0,"4","WD","Normal",37,37,37,0,0,0
"468",146500,"RL",9480,"Reg","Lvl","Inside","NAmes","Artery","1Fam",5,7,"Gable","Stone",224,"TA","TA","CBlock","TA","No","LwQ",386,"Unf",0,342,728,"Ex",888,756,1644,0,1,1,3,"Gd",7,2,"Attchd","Unf",1,312,168,0,0,"6","WD","Normal",65,12,65,53,0,53
"469",250000,"RL",11428,"IR1","Lvl","Inside","NridgHt","Norm","1Fam",8,5,"Gable","Stone",248,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1626,1626,"Ex",1634,0,1634,0,2,0,3,"Gd",7,1,"Attchd","RFn",3,866,0,44,0,"5","WD","Normal",1,1,1,0,0,0
"470",187000,"RL",9291,"IR1","Lvl","Corner","SawyerW","RRNe","1Fam",6,5,"Gable","BrkFace",120,"Gd","TA","PConc","Gd","No","GLQ",426,"Unf",0,406,832,"Ex",832,878,1710,0,2,1,3,"Gd",7,0,"Attchd","RFn",2,506,144,70,0,"6","WD","Normal",15,15,15,0,0,0
"471",212000,"RL",6820,"IR1","Lvl","Corner","StoneBr","Norm","TwnhsE",8,5,"Gable","None",0,"Gd","TA","PConc","Gd","Av","GLQ",368,"BLQ",830.380000000001,0,1488,"TA",1502,0,1502,1,1,1,1,"Gd",4,0,"Attchd","RFn",2,528,0,54,0,"6","WD","Normal",25,25,25,0,0,0
"472",190000,"RL",11952,"Reg","Lvl","Inside","NWAmes","PosA","1Fam",7,6,"Mansard","None",0,"TA","TA","CBlock","Gd","No","Unf",0,"Unf",0,808,808,"TA",1161,808,1969,0,2,1,3,"TA",8,1,"Attchd","RFn",2,534,0,0,0,"11","WD","Normal",30,30,30,0,0,0
"473",148000,"RM",3675,"Reg","Lvl","Inside","Edwards","Norm","TwnhsE",6,5,"Gable","BrkFace",80,"TA","TA","PConc","Gd","Gd","GLQ",459,"Unf",0,88,547,"Ex",1072,0,1072,1,1,0,2,"TA",5,0,"Basment","RFn",2,525,0,28,0,"6","WD","Normal",3,3,3,0,0,0
"474",440000,"RL",14977,"IR1","Lvl","Inside","NridgHt","Norm","1Fam",8,5,"Gable","BrkFace",304,"Gd","TA","PConc","Ex","Gd","GLQ",1350,"Unf",0,626,1976,"Ex",1976,0,1976,1,2,0,2,"Gd",7,1,"Attchd","RFn",3,908,250,63,0,"7","New","Partial",1,0,1,1,0,1
"475",251000,"RL",5330,"Reg","Lvl","Inside","StoneBr","Norm","TwnhsE",8,5,"Gable","None",0,"Gd","TA","PConc","Gd","Av","GLQ",1196,"Unf",0,298,1494,"Ex",1652,0,1652,1,2,0,2,"Ex",6,0,"Attchd","RFn",2,499,96,48,0,"8","WD","Normal",7,7,7,0,0,0
"476",132500,"RL",8480,"Reg","Lvl","Corner","Sawyer","Norm","1Fam",5,6,"Hip","None",0,"TA","TA","CBlock","TA","No","GLQ",630,"Unf",0,340,970,"TA",970,0,970,1,1,0,2,"TA",5,0,"Detchd","Unf",2,624,0,24,0,"7","WD","Normal",44,44,11,0,33,-33
"477",208900,"RL",13125,"Reg","Lvl","Inside","CollgCr","Norm","1Fam",6,5,"Gable","BrkFace",215,"TA","TA","PConc","Gd","Gd","GLQ",994,"Unf",0,484,1478,"Ex",1493,0,1493,1,2,0,3,"Gd",7,1,"Attchd","Fin",2,508,140,39,0,"4","WD","Normal",11,10,11,1,0,1
"478",380000,"RL",13693,"Reg","Lvl","Inside","NridgHt","Norm","1Fam",9,5,"Hip","BrkFace",772,"Ex","TA","PConc","Gd","Av","Unf",0,"Unf",0,1797.05,2153,"Ex",2069,574,2643,0,2,1,3,"Ex",9,1,"BuiltIn","Fin",3,694,414,84,0,"3","WD","Normal",1,1,1,0,0,0
"479",297000,"RL",10637,"Reg","Lvl","Inside","CollgCr","Norm","1Fam",8,5,"Hip","Stone",336,"Gd","TA","PConc","Ex","Gd","GLQ",1288,"Unf",0,417,1705,"Ex",1718,0,1718,1,2,0,3,"Gd",7,1,"Attchd","RFn",3,826,208,44,0,"9","WD","Normal",2,1,2,1,0,1
"480",89471,"RM",5925,"Reg","Bnk","Inside","OldTown","Norm","1Fam",4,7,"Hip","BrkCmn",435,"TA","TA","BrkTil","Fa","No","Rec",168,"Unf",0,739,907,"TA",1131,0,1131,0,1,0,2,"TA",7,0,"Detchd","Unf",2,672,0,72,0,"3","WD","Alloca",70,7,12,63,58,5
"481",326000,"RL",16033,"IR1","Lvl","FR2","NridgHt","Norm","1Fam",9,5,"Hip","BrkFace",378,"Gd","TA","PConc","Ex","Gd","GLQ",1261,"Unf",0,572,1833,"Ex",1850,0,1850,1,2,0,3,"Gd",8,1,"Attchd","Fin",3,772,505.46,112,0,"3","WD","Normal",2,1,2,1,0,1
"482",374000,"RL",11846,"IR1","HLS","Inside","NridgHt","Norm","1Fam",9,5,"Hip","BrkFace",562,"Gd","TA","PConc","Ex","Gd","GLQ",1567,"Unf",0,225,1792,"Ex",1792,0,1792,1,2,0,2,"Ex",6,1,"Attchd","Fin",3,874,206,49,0,"8","WD","Normal",3,2,3,1,0,1
"483",155000,"RM",2500,"Reg","Lvl","Corner","OldTown","Norm","1Fam",7,8,"Gable","None",0,"Gd","TA","PConc","TA","No","ALQ",299,"Unf",0,611,910,"Ex",916,910,1826,1,1,1,4,"Ex",7,1,"Attchd","Unf",1,164,0,0,0,"6","WD","Normal",94,4,91.8200000000002,90,2.17999999999984,87.8200000000002
"484",164000,"RM",4500,"Reg","Lvl","FR2","Mitchel","Norm","Twnhs",6,5,"Hip","BrkFace",116,"TA","TA","PConc","Ex","No","GLQ",897,"Unf",0,319,1216,"Ex",1216,0,1216,1,2,0,2,"TA",5,0,"Attchd","Unf",2,402,0,125,0,"5","WD","Normal",8,8,8,0,0,0
"485",132500,"RL",7758,"IR1","Lvl","Corner","Sawyer","Norm","1Fam",5,7,"Gable","None",0,"TA","Gd","CBlock","TA","No","ALQ",588,"Unf",0,411,999,"Gd",999,0,999,1,1,0,3,"Gd",6,0,"Detchd","Unf",1,264,0,132,0,"3","WD","Normal",45,6,44,39,1,38
"486",147000,"RL",9600,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Gable","None",0,"Gd","TA","CBlock","TA","No","ALQ",607,"Unf",0,506,1113,"Gd",1113,0,1113,0,1,0,3,"Gd",5,1,"Attchd","Unf",1,264,0,80,120,"7","WD","Normal",59,2,59,57,0,57
"487",156000,"RL",10289,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Hip","BrkFace",168,"TA","TA","CBlock","TA","No","ALQ",836,"Unf",0,237,1073,"TA",1073,0,1073,1,1,1,3,"TA",6,0,"Attchd","RFn",2,515,0,0,0,"6","WD","Normal",42,42,42,0,0,0
"488",175000,"RL",12243,"IR1","Lvl","Inside","NWAmes","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","Gd","Av","ALQ",998,"Unf",0,486,1484,"Gd",1484,0,1484,0,2,0,3,"TA",7,1,"Attchd","Unf",2,487,224,0,0,"2","WD","Normal",36,36,36,0,0,0
"489",160000,"RL",10800,"Reg","Lvl","Corner","OldTown","Norm","2fmCon",5,4,"Gable","None",0,"TA","Fa","CBlock","TA","No","BLQ",664,"Unf",0,290,954,"TA",1766,648,2414,0,2,0,3,"TA",10,1,"Attchd","Unf",2,520,142,0,0,"5","ConLD","Normal",106,36,36,70,70,0
"490",86000,"RM",1680,"Reg","Lvl","Inside","MeadowV","Norm","Twnhs",4,8,"Gable","None",0,"TA","Gd","CBlock","Gd","Av","GLQ",515,"Unf",0,115,630,"TA",630,0,692.18,1,1,0,1,"Gd",3,0,"Attchd","Unf",1,286,0,0,0,"5","WD","Normal",39,7,39,32,0,32
"491",115000,"RM",2665,"Reg","Lvl","Inside","MeadowV","Norm","TwnhsE",5,6,"Gable","None",0,"TA","TA","PConc","Gd","Mn","Unf",0,"Unf",0,264,264,"TA",616,688,1304,0,1,1,3,"TA",4,1,"BuiltIn","Fin",1,336,141,24,0,"6","WD","Normal",32,32,32,0,0,0
"492",133000,"RL",9490,"Reg","Lvl","Inside","NAmes","Artery","1Fam",6,7,"Gable","None",0,"TA","TA","CBlock","TA","No","BLQ",403,"Rec",165,238,806,"TA",958,620,1578,1,1,0,3,"Fa",5,2,"Attchd","Unf",1,240,0,0,32,"8","WD","Normal",65,56,65,9,0,9
"493",172785,"RL",15578,"IR1","Lvl","Corner","Gilbert","Norm","1Fam",6,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,728,728,"Gd",728,728,1456,0,2,1,3,"TA",8,0,"Attchd","RFn",2,429,0,0,0,"5","New","Partial",0,0,0,0,0,0
"494",155000,"RL",7931,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","TA","No","BLQ",374,"LwQ",532,363,1269,"TA",1269,0,1269,0,1,1,3,"TA",6,1,"Detchd","Unf",1,308,0,0,0,"6","WD","Normal",48,48,44,0,4,-4
"495",91300,"RM",5784,"Reg","Lvl","Inside","OldTown","Artery","1Fam",5,8,"Gable","None",0,"TA","TA","BrkTil","Fa","No","Unf",0,"Unf",0,190,190,"Gd",886,0,886,0,1,0,2,"TA",4,0,"Attchd","Unf",1,273,144,20,80,"12","WD","Normal",71,13,71,58,0,58
"496",34900,"C (all)",7879,"Reg","Lvl","Inside","IDOTRR","Norm","1Fam",4,5,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",495,"Unf",0,225,720,"TA",720,0,720,0,1,0,2,"TA",4,0,"Attchd","Unf",0,0,0,285.82,115,"11","WD","Abnorml",89,59,30.4938361131256,30,58.5061638868744,-28.5061638868744
"497",430000,"RL",12692,"IR1","Lvl","Inside","NoRidge","Norm","1Fam",8,5,"Hip","None",0,"Gd","TA","PConc","Gd","No","GLQ",1231,"Unf",0,1797.05,2155.05,"Ex",2219.46,0,3123.48,1,3,0,4,"Gd",10,1,"Attchd","RFn",2,546,264,75,261.05,"5","WD","Normal",15,14,15,1,0,1
"498",184000,"RL",9120,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",7,6,"Gable","None",0,"TA","Gd","PConc","TA","No","Rec",329,"Unf",0,697,1026,"Ex",1133,687,1820,1,2,0,4,"TA",8,0,"Detchd","Unf",1,240,0,100,0,"6","WD","Normal",83,58,83,25,0,25
"499",130000,"RL",7800,"Reg","Lvl","Inside","Sawyer","Norm","1Fam",5,7,"Hip","BrkFace",89,"TA","TA","PConc","TA","No","ALQ",450,"Unf",0,414,864,"Ex",899,0,899,0,1,0,3,"Gd",5,0,"Attchd","Fin",1,288,64,0,0,"6","WD","Normal",42,5,42,37,0,37
"500",120000,"RL",7535,"IR1","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","CBlock","TA","No","BLQ",111,"LwQ",279,522,912,"Fa",912,0,912,0,1,0,2,"TA",5,0,"Attchd","Fin",1,297,12,285,0,"6","WD","Normal",49,22,49,27,0,27
"501",113000,"RM",1890,"Reg","Lvl","Inside","BrDale","Norm","Twnhs",6,5,"Gable","BrkFace",285,"TA","TA","CBlock","TA","No","BLQ",356,"Unf",0,316,672,"TA",672,546,1218,0,1,1,3,"TA",7,0,"Detchd","Unf",1,264,144,28,0,"5","WD","Normal",34,34,34,0,0,0
"502",226700,"FV",9803,"Reg","Lvl","Inside","Somerst","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","GLQ",400,"Unf",0,466,866,"Gd",866,902,1768,0,2,1,3,"Gd",7,0,"Attchd","RFn",2,603,0,108,0,"2","WD","Normal",3,3,3,0,0,0
"503",140000,"RL",9170,"Reg","Lvl","Corner","Edwards","Feedr","1Fam",5,7,"Hip","None",0,"TA","TA","CBlock","TA","No","ALQ",698,"GLQ",96,420,1214,"Ex",1214,0,1214,1,1,0,2,"TA",6,0,"Detchd","Unf",2,461,0,0,184,"4","WD","Normal",42,42,42,0,0,0
"504",289000,"RL",15602,"IR1","Lvl","Inside","Crawfor","Norm","1Fam",7,8,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",1247,"Unf",0,254,1501,"TA",1801,0,1801,1,2,0,1,"TA",6,2,"Attchd","Fin",2,484,0,54,0,"3","WD","Normal",51,13,51,38,0,38
"505",147000,"RL",2308,"Reg","Lvl","Inside","NPkVill","Norm","TwnhsE",6,5,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",257,"Rec",495,103,855,"TA",855,467,1322,0,2,1,3,"TA",6,1,"Attchd","Unf",2,440,260,0,0,"6","WD","Normal",35,35,35,0,0,0
"506",124500,"RM",7596,"Reg","Lvl","Inside","OldTown","Artery","Duplex",5,5,"Hip","BrkFace",360,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,960,960,"Gd",960,1000,1960,0,2,0,4,"TA",10,0,"Detchd","Unf",2,400,0,0,0,"7","COD","Normal",57,57,57,0,0,0
"507",215000,"RL",9554,"IR1","Lvl","Inside","SawyerW","Norm","1Fam",8,5,"Gable","BrkFace",125,"Gd","TA","PConc","Gd","No","GLQ",380,"Unf",0,397,777,"Ex",1065,846,1911,0,2,1,3,"Gd",8,1,"Attchd","RFn",2,471,182,81,0,"9","WD","Normal",13,12,13,1,0,1
"508",208300,"FV",7862,"IR1","Lvl","Inside","Somerst","Norm","1Fam",6,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","GLQ",27,"Unf",0,1191,1218,"Ex",1218,0,1218,0,2,0,2,"Gd",4,0,"Attchd","Fin",2,676,0,102,0,"9","New","Partial",0,0,0,0,0,0
"509",161000,"RM",9600,"Reg","Lvl","Inside","OldTown","Norm","1Fam",7,9,"Gambrel","None",0,"TA","Ex","BrkTil","TA","No","Rec",141,"Unf",0,548,689,"Ex",689,689,1378,0,2,0,3,"Gd",7,1,"Detchd","Unf",2,360,0,0,116,"10","WD","Normal",80,3,80,77,0,77
"510",124500,"RL",9600,"Reg","Lvl","Corner","NAmes","Norm","1Fam",5,6,"Gable","BrkFace",132,"TA","TA","CBlock","TA","No","ALQ",991,"Unf",0,50,1041,"Ex",1041,0,1041,1,1,0,3,"TA",6,0,"Attchd","RFn",1,270,224,88,0,"7","WD","Normal",50,50,50,0,0,0
"511",164900,"RL",14559,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Hip","BrkCmn",70,"Gd","TA","CBlock","TA","No","BLQ",650,"Rec",180,178,1008,"Ex",1363,0,1363,1,1,0,2,"TA",6,2,"CarPort","Unf",1,288,324,42,0,"6","WD","Normal",58,9,58,49,0,49
"512",202665,"RL",6792,"IR1","Lvl","Inside","NridgHt","Norm","TwnhsE",7,5,"Gable","Stone",94,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1368,1368,"Ex",1368,0,1368,0,2,0,2,"Gd",6,1,"Attchd","RFn",2,474,132,35,0,"3","New","Partial",1,0,1,1,0,1
"513",129900,"RL",9100,"Reg","Lvl","Corner","NAmes","Feedr","1Fam",5,5,"Gable","None",0,"TA","TA","CBlock","TA","No","BLQ",521,"LwQ",174,169,864,"TA",864,0,864,1,1,0,3,"TA",5,0,"Detchd","Unf",2,624,0,0,0,"7","WD","Normal",48,48,42,0,6,-6
"514",134000,"RL",9187,"Reg","Bnk","Corner","Mitchel","Norm","1Fam",6,5,"Gable","None",0,"TA","Gd","PConc","TA","No","ALQ",336,"Unf",0,748,1084,"TA",1080,0,1080,0,1,1,3,"TA",5,0,"Attchd","Unf",2,484,120,0,158,"6","WD","Normal",24,24,24,0,0,0
"515",96500,"RL",10594,"Reg","Lvl","Inside","Crawfor","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,768,768,"Fa",789,0,789,0,1,0,2,"TA",5,0,"Detchd","Unf",1,200,0,0,112,"6","WD","Normal",81,57,81,24,0,24
"516",402861,"RL",12220,"Reg","Lvl","Inside","NridgHt","Norm","1Fam",10,5,"Hip","BrkFace",305,"Ex","TA","CBlock","Ex","No","GLQ",1436,"Unf",0,570,2006,"Ex",2020,0,2020,1,2,1,3,"Ex",9,1,"Attchd","Fin",3,900,156,54,0,"9","New","Partial",0,0,0,0,0,0
"517",158000,"RL",10448,"IR1","Lvl","Corner","NWAmes","Norm","1Fam",6,6,"Gable","BrkFace",333,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,689,689,"TA",1378,741,2119,0,2,1,3,"TA",7,1,"Attchd","RFn",2,583,0,104,0,"8","COD","Abnorml",37,37,37,0,0,0
"518",265000,"RL",10208,"IR1","Lvl","Inside","NoRidge","Norm","1Fam",7,5,"Gable","BrkFace",791.280000000001,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1264,1264,"Ex",1277,1067,2344,0,2,1,3,"Gd",7,1,"Attchd","RFn",3,889,220,0,0,"7","WD","Normal",13,12,13,1,0,1
"519",211000,"RL",9531,"IR1","Lvl","CulDSac","CollgCr","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","PConc","Gd","Mn","GLQ",706,"Unf",0,88,794,"Ex",882,914,1796,1,2,1,3,"TA",7,0,"Attchd","RFn",2,546,0,36,0,"5","WD","Normal",9,9,9,0,0,0
"520",234000,"RL",10918,"Reg","Lvl","Inside","Crawfor","Norm","1Fam",7,9,"Gambrel","None",0,"Gd","TA","BrkTil","Gd","No","Unf",0,"Unf",0,1276,1276,"Ex",1276,804,2080,0,1,1,3,"Gd",9,2,"Detchd","Unf",1,282,0,0,0,"6","WD","Normal",83,5,83,78,0,78
"521",106250,"RL",10800,"Reg","Lvl","Inside","OldTown","Norm","2fmCon",4,7,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,0,0,"TA",694,600,1294,0,2,0,3,"TA",7,0,"Attchd","Unf",0,0,220,114,210,"8","WD","Normal",108,8,29.4938361131256,100,78.5061638868744,21.4938361131256
"522",150000,"RL",11988,"IR1","Lvl","Corner","NAmes","Feedr","1Fam",6,6,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",777,"Unf",0,467,1244,"Ex",1244,0,1244,0,1,1,3,"TA",6,2,"Attchd","Unf",1,336,0,40,0,"5","WD","Normal",50,50,50,0,0,0
"523",159000,"RM",5000,"Reg","Lvl","Corner","BrkSide","Feedr","1Fam",6,7,"Gable","None",0,"TA","Gd","CBlock","TA","No","ALQ",399,"Unf",0,605,1004,"Ex",1004,660,1664,0,2,0,3,"TA",7,2,"Detchd","Unf",2,420,0,24,36,"10","WD","Normal",59,56,56,3,3,0
"524",184750,"RL",37567.6400000002,"IR1","Bnk","Inside","Edwards","PosN","1Fam",10,5,"Hip","Stone",762,"Ex","TA","PConc","Ex","Gd","GLQ",1572.41,"Unf",0,878,2155.05,"Ex",2219.46,1418.92,3123.48,1,3,1,3,"Ex",11,1,"BuiltIn","Fin",3,884,208,285.82,0,"10","New","Partial",0,-1,0,1,0,1
"525",315750,"RL",11787,"IR1","Lvl","Inside","NoRidge","Norm","1Fam",7,5,"Gable","BrkFace",594,"Gd","TA","PConc","Gd","No","GLQ",719,"Unf",0,660,1379,"Ex",1383,1015,2398,1,2,1,3,"Gd",8,1,"Attchd","Fin",3,834,239,60,0,"8","WD","Normal",11,10,11,1,0,1
"526",176000,"FV",7500,"Reg","Lvl","Inside","Somerst","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1257,1257,"Ex",1266,0,1266,0,2,0,3,"Gd",6,1,"Attchd","Unf",2,453,38,144,0,"4","WD","Normal",1,1,1,0,0,0
"527",132000,"RL",13300,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Hip","None",0,"TA","TA","CBlock","Gd","No","Rec",377,"Unf",0,551,928,"TA",928,0,928,0,1,0,2,"TA",4,0,"Attchd","Unf",1,252,261,0,156,"6","WD","Normal",51,7,51,44,0,44
"528",446261,"RL",14948,"IR1","Lvl","Inside","NridgHt","Norm","1Fam",9,5,"Hip","Stone",268,"Ex","TA","PConc","Ex","Av","GLQ",1330,"Unf",0,122,1452,"Ex",1476,1237,2713,1,2,1,3,"Ex",11,1,"Attchd","Fin",3,858,126,66,0,"11","New","Partial",0,0,0,0,0,0
"529",86000,"RL",9098,"IR1","Lvl","Inside","Edwards","Norm","1Fam",4,7,"Gable","None",0,"TA","TA","BrkTil","TA","Mn","ALQ",348,"Unf",0,180,528,"Ex",605,0,692.18,1,1,0,2,"TA",5,0,"Attchd","Unf",0,0,0,0,144,"7","WD","Normal",87,5,28.4938361131256,82,58.5061638868744,23.4938361131256
"530",200624,"RL",32668,"IR1","Lvl","CulDSac","Crawfor","Norm","1Fam",6,3,"Hip","None",103.685261707989,"Gd","TA","PConc","TA","No","Rec",1219,"Unf",0,816,2035,"TA",2219.46,0,2515,1,3,0,4,"TA",9,2,"Attchd","RFn",2,484,0,0,200,"3","WD","Alloca",50,32,32,18,18,0
"531",175000,"RL",10200,"Reg","Lvl","Inside","Timber","Norm","1Fam",6,5,"Gable","BrkFace",219,"Gd","TA","CBlock","Gd","Av","GLQ",783,"Unf",0,678,1461,"Ex",1509,0,1509,1,2,0,3,"Gd",5,1,"Attchd","RFn",2,600,224,0,0,"8","WD","Abnorml",20,19,20,1,0,1
"532",128000,"RM",6155,"IR1","Lvl","FR3","BrkSide","RRNn","1Fam",6,8,"Gable","None",0,"TA","TA","BrkTil","Fa","Mn","Unf",0,"Unf",0,611,611,"Ex",751,611,1362,0,2,0,3,"TA",6,0,"Detchd","Fin",2,502,0,0,84,"6","WD","Normal",88,9,88,79,0,79
"533",107500,"RL",7200,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"Ex",827,0,827,0,1,0,2,"TA",5,1,"Detchd","Unf",1,392,0,0,0,"4","WD","Normal",55,3,43,52,12,40
"534",39300,"RL",5000,"Reg","Low","Inside","BrkSide","Norm","1Fam",3,3,"Gable","None",0,"Fa","Fa","Slab","TA","No","Unf",0,"Unf",0,0,0,"Fa",520,0,692.18,0,1,0,1,"Fa",3,0,"Attchd","Unf",0,0,0,0,0,"1","WD","Normal",61,57,28.4938361131256,4,32.5061638868744,-28.5061638868744
"535",178000,"RL",9056,"IR1","Lvl","Inside","Gilbert","Norm","1Fam",8,5,"Gable","None",0,"Gd","TA","PConc","Ex","Av","Unf",0,"Unf",0,707,707,"Ex",707,707,1414,0,2,1,3,"Gd",6,1,"Attchd","Fin",2,403,100,35,0,"10","WD","Normal",2,2,2,0,0,0
"536",107500,"RL",7000,"Reg","Lvl","Inside","Edwards","Norm","2fmCon",5,7,"Gable","None",0,"TA","TA","CBlock","Gd","Gd","GLQ",969,"Unf",0,148,1117,"TA",820,527,1347,1,1,0,3,"TA",5,0,"Attchd","Unf",0,0,85,0,148,"1","WD","Normal",98,17,29.4938361131256,81,68.5061638868744,12.4938361131256
