"","Id_test","Id","MSZoning","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","OverallQual","OverallCond","RoofStyle","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","MoSold","SaleType","SaleCondition","Years_S_B","Years_S_R","Years_S_G","Years_B_R","Years_B_G","Years_R_G"
"325",1785,1785,"RL",10230,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,1054,1054,"Ex",1078,0,1078,0,1,0,3,"Ex",6,0,"Detchd","Unf",1,264,0,0,0,"12","WD","Normal",84,59,22,25,62,-37
"326",1786,1786,"RL",10410,"Reg","Lvl","Inside","OldTown","Norm","1Fam",4,5,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,1313,1313,"TA",1313,0,2377,0,2,0,3,"Gd",8,1,"Detchd","Unf",2,528,0,0,261.05,"6","WD","Normal",94,59,55,35,39,-4
"327",1787,1787,"RL",7200,"Reg","Lvl","Corner","OldTown","Artery","1Fam",7,9,"Gable","None",0,"Gd","Gd","PConc","TA","No","Unf",0,"Unf",0,560,560,"Ex",930,760,1690,0,2,0,4,"Gd",5,0,"Detchd","Unf",2,624,0,0,112,"8","WD","Normal",99,1,1,98,98,0
"328",1788,1788,"RL",5400,"Reg","Lvl","Inside","OldTown","Artery","1Fam",3,5,"Gable","None",0,"Fa","TA","PConc","Fa","No","Unf",0,"Unf",0,416,416,"Gd",599,0,692.18,1,1,0,2,"Gd",4,0,"Attchd","Unf",0,0,0,81,0,"6","WD","Normal",69,59,30.4938361131256,10,38.5061638868744,-28.5061638868744
"329",1789,1789,"RL",10800,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,720,720,"TA",846,0,846,0,1,0,2,"Gd",4,0,"Detchd","Fin",2,576,0,0,0,"6","WD","Normal",89,59,29,30,60,-30
"330",1790,1790,"RL",10800,"Reg","Lvl","Corner","OldTown","Norm","1Fam",3,5,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,630,630,"TA",725,0,725,0,1,1,1,"TA",4,0,"Detchd","Unf",1,320,0,30,0,"11","WD","Normal",109.82,11,50,98.8199999999999,59.8199999999999,39
"331",1791,1791,"RL",9671,"Reg","Lvl","Corner","NAmes","Artery","Duplex",6,5,"Gable","Stone",480,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,1248,1248,"TA",1248,1296,2544,0,2,1,5,"TA",11,0,"Attchd","RFn",3,907,0,0,0,"8","WD","Normal",40,40,40,0,0,0
"332",1792,1792,"RL",10143,"Reg","Lvl","Inside","NAmes","Norm","1Fam",6,7,"Gable","BrkFace",295,"TA","TA","CBlock","TA","No","Rec",384,"Unf",0,996,1380,"Fa",1380,0,1380,0,1,1,3,"TA",6,0,"Attchd","Unf",1,364,0,0,0,"6","WD","Normal",46,46,46,0,0,0
"333",1793,1793,"RL",11500,"IR1","Lvl","Inside","NAmes","Norm","1Fam",6,4,"Gable","None",0,"Fa","TA","CBlock","TA","No","BLQ",872,"Rec",60,108,1040,"Gd",1040,0,1040,1,1,0,3,"TA",6,1,"Attchd","RFn",2,480,0,0,156,"5","WD","Normal",42,42,42,0,0,0
"334",1794,1794,"RL",8010,"Reg","Lvl","Inside","NAmes","Norm","1Fam",6,9,"Hip","None",0,"Gd","Gd","CBlock","TA","Mn","GLQ",745,"Unf",0,206,951,"Gd",951,0,951,1,1,0,2,"Gd",6,0,"Detchd","Unf",2,480,0,0,42,"9","WD","Normal",51,2,24,49,27,22
"335",1795,1795,"RL",10454,"IR1","Lvl","Corner","NAmes","Norm","1Fam",6,6,"Hip","Stone",143,"TA","TA","CBlock","TA","No","Rec",546,"Unf",0,559,1105,"Gd",1105,0,1105,0,1,0,3,"TA",5,0,"Detchd","Unf",1,308,0,0,0,"4","WD","Normal",52,52,52,0,0,0
"336",1796,1796,"RL",9000,"IR1","HLS","Inside","NAmes","Norm","1Fam",6,6,"Flat","BrkFace",82,"TA","TA","CBlock","Gd","Gd","Unf",0,"Unf",0,160,160,"Fa",1142,0,1142,0,1,0,2,"TA",5,1,"Basment","RFn",1,384,0,28,64,"4","WD","Normal",51,51,51,0,0,0
"337",1797,1797,"RL",8064,"Reg","Lvl","Inside","NAmes","Artery","1Fam",6,5,"Gable","None",0,"TA","TA","CBlock","TA","Av","Rec",621,"Unf",0,174,795,"Gd",765,368,1133,0,1,0,3,"TA",5,0,"Detchd","Unf",2,900,0,0,0,"12","COD","Abnorml",59,59,20,0,39,-39
"338",1798,1798,"RL",7350,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,6,"Hip","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,1041,1041,"Gd",1041,0,1041,0,1,0,3,"TA",6,0,"Attchd","RFn",1,294,0,0,0,"3","WD","Normal",51,51,51,0,0,0
"339",1799,1799,"RL",7200,"Reg","Lvl","Corner","NAmes","Norm","1Fam",5,7,"Gable","None",0,"TA","Gd","CBlock","TA","No","ALQ",630,"BLQ",102,0,732,"TA",732,0,732,1,1,0,2,"TA",4,0,"Detchd","Unf",1,240,0,68,0,"9","WD","Normal",57,57,57,0,0,0
"340",1800,1800,"RL",8000,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","CBlock","Gd","Av","GLQ",433,"Rec",95,0,528,"TA",1183,0,1183,1,1,0,3,"TA",6,0,"Attchd","RFn",1,288,0,0,0,"7","WD","Normal",50,50,50,0,0,0
"341",1801,1801,"RL",10800,"Reg","Lvl","Inside","NAmes","Artery","1Fam",4,7,"Gable","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,832,832,"TA",832,629,1461,0,2,0,4,"TA",6,0,"Detchd","Unf",1,384,0,204,0,"8","WD","Normal",60,13,60,47,0,47
"342",1802,1802,"RL",8064,"Reg","Lvl","Corner","NAmes","Artery","1Fam",6,7,"Gable","None",0,"TA","TA","CBlock","TA","No","LwQ",120,"Unf",0,744,864,"TA",1064,0,1495,0,1,0,3,"TA",6,0,"Detchd","Unf",2,576,180,36,0,"8","COD","Abnorml",61,15,15,46,46,0
"343",1803,1803,"RL",7570,"Reg","Lvl","Corner","NAmes","Norm","1Fam",6,5,"Gable","BrkFace",420,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,780,780,"TA",993,813,1806,0,1,1,4,"TA",8,0,"Attchd","Unf",2,483,0,55,0,"3","WD","Normal",45,45,45,0,0,0
"344",1804,1804,"RL",8604,"IR1","Lvl","Inside","NAmes","Norm","Duplex",5,7,"Gable","BrkFace",124,"TA","Gd","CBlock","Gd","Av","GLQ",941,"Unf",0,0,941,"Gd",941,0,941,1,1,0,2,"Gd",4,0,"Attchd","Unf",2,564,0,40,0,"11","WD","Normal",31,31,31,0,0,0
"345",1805,1805,"RL",7936,"Reg","Lvl","Inside","NAmes","Norm","1Fam",6,6,"Hip","None",0,"TA","TA","CBlock","TA","No","BLQ",826,"Unf",0,219,1045,"TA",1045,0,1045,1,1,0,3,"TA",6,1,"Attchd","RFn",1,264,0,0,0,"4","WD","Normal",46,46,46,0,0,0
"346",1806,1806,"RM",4080,"Reg","Lvl","Inside","OldTown","Norm","1Fam",6,8,"Gable","None",0,"TA","TA","PConc","TA","No","Unf",0,"Unf",0,901,901,"Gd",861,517,1378,0,1,0,3,"Gd",6,0,"Detchd","Unf",1,162,54,0,40,"6","WD","Normal",74,11,89,63,-15,78
"347",1807,1807,"RM",10307,"Reg","Lvl","Inside","OldTown","Norm","Duplex",6,5,"Gable","None",0,"TA","TA","CBlock","TA","Mn","LwQ",633,"Unf",0,339,972,"Gd",972,972,1944,1,2,0,4,"TA",11,0,"Detchd","Unf",2,324,0,28,169,"6","WD","Normal",99,59,89,40,10,30
"348",1808,1808,"RM",15660,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,8,"Gable","None",0,"TA","Gd","CBlock","TA","No","Unf",0,"Unf",0,240,240,"TA",810,496,1306,0,1,1,3,"Gd",6,0,"Detchd","Unf",2,472,0,0,0,"7","WD","Normal",99,6,50,93,49,44
"349",1809,1809,"RM",9900,"Reg","Lvl","Corner","OldTown","Norm","1Fam",5,8,"Gable","None",0,"Gd","TA","CBlock","TA","No","Unf",0,"Unf",0,504,504,"Ex",764,700,1464,0,2,0,3,"TA",7,0,"Attchd","Unf",0,0,0,0,176,"3","WD","Normal",99,7,30.4938361131256,92,68.5061638868744,23.4938361131256
"350",1810,1810,"RM",6406,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","BrkTil","TA","No","ALQ",421,"Unf",0,269,690,"TA",868,690,1558,0,1,1,3,"TA",7,1,"Detchd","Unf",2,400,0,36,0,"10","WD","Normal",70,59,70,11,0,11
"351",1811,1811,"RM",7627,"Reg","Lvl","Corner","OldTown","Artery","2fmCon",4,6,"Gable","None",0,"Fa","TA","BrkTil","Fa","No","Unf",0,"Unf",0,600,600,"Gd",1101,600,1701,0,2,0,4,"Fa",8,0,"Attchd","Unf",0,0,0,0,148,"10","WD","Normal",89,59,30.4938361131256,30,58.5061638868744,-28.5061638868744
"352",1812,1812,"RM",10134,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","BrkTil","Fa","No","Unf",0,"Unf",0,801,801,"Gd",801,646,1447,0,1,0,3,"TA",6,0,"Attchd","Unf",0,0,80,0,244,"7","WD","Normal",99,59,30.4938361131256,40,68.5061638868744,-28.5061638868744
"353",1813,1813,"RM",6000,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,7,"Gable","None",0,"TA","Ex","CBlock","TA","No","BLQ",384,"Unf",0,384,768,"TA",768,560,1328,0,1,1,3,"TA",6,0,"Detchd","Unf",1,308,0,12,0,"3","WD","Normal",59,39,59,20,0,20
"354",1814,1814,"RM",7404,"Reg","Lvl","Corner","OldTown","Norm","1Fam",4,6,"Gable","None",0,"TA","TA","BrkTil","Fa","No","Unf",0,"Unf",0,861,861,"TA",861,0,861,0,1,0,2,"TA",5,0,"Detchd","Unf",2,288,0,0,128,"11","Oth","Normal",89,59,89,30,0,30
"355",1815,1815,"RM",5925,"Reg","Lvl","Corner","OldTown","Norm","1Fam",3,4,"Gable","None",0,"TA","Gd","BrkTil","TA","No","Unf",0,"Unf",0,0,0,"Fa",612,0,692.18,0,1,0,1,"TA",4,0,"Detchd","Unf",1,308,0,0,25,"10","WD","Normal",69,59,44,10,25,-15
"356",1816,1816,"RM",8520,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,8,"Gable","None",0,"Gd","TA","PConc","Fa","No","Unf",0,"Unf",0,624,624,"TA",792,0,792,0,1,0,2,"TA",5,0,"Detchd","Unf",1,287,0,0,81,"2","WD","Normal",86,59,46,27,40,-13
"357",1817,1817,"RM",9600,"Reg","Lvl","Inside","OldTown","Norm","1Fam",4,4,"Gable","None",0,"Gd","Gd","BrkTil","Fa","No","Unf",0,"Unf",0,677,677,"TA",833,677,1510,0,2,0,3,"Gd",7,0,"Detchd","Unf",2,720,0,0,160,"6","WD","Normal",99,59,35,40,64,-24
"358",1818,1818,"RM",8400,"Reg","Lvl","Corner","OldTown","Artery","1Fam",6,7,"Gable","None",0,"TA","TA","BrkTil","Fa","Mn","Unf",0,"Unf",0,917,917,"Gd",1090,917,2007,0,2,0,3,"Ex",8,0,"Detchd","Unf",1,357,0,235,0,"6","WD","Normal",109,59,79,50,30,20
"359",1819,1819,"RM",3600,"Reg","Lvl","Inside","OldTown","Norm","1Fam",6,7,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,624,624,"Ex",664,624,1288,1,1,0,3,"Ex",5,1,"Attchd","Unf",1,280,0,103,0,"5","WD","Normal",92,2,91.8200000000002,90,0.179999999999836,89.8200000000002
"360",1820,1820,"C (all)",3300,"Reg","Lvl","Inside","OldTown","Norm","1Fam",4,3,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,624,624,"Ex",816,0,816,0,1,0,2,"TA",5,1,"Attchd","Unf",0,0,0,33,0,"6","WD","Normal",99,59,30.4938361131256,40,68.5061638868744,-28.5061638868744
"361",1821,1821,"RM",5400,"Reg","Lvl","Inside","OldTown","Norm","1Fam",6,6,"Gable","None",0,"Fa","TA","BrkTil","TA","No","Unf",0,"Unf",0,972,972,"Ex",1044,0,1480,0,1,0,3,"TA",6,0,"Detchd","Unf",1,207,0,0,176,"9","ConLI","Family",89,59,89,30,0,30
"362",1822,1822,"RM",9720,"Reg","Lvl","Inside","OldTown","Norm","1Fam",6,7,"Gable","None",0,"TA","TA","PConc","TA","No","Unf",0,"Unf",0,741,741,"Ex",780,741,1521,0,1,0,4,"Gd",8,0,"Detchd","Unf",3,640,0,0,238,"9","WD","Normal",99,7,59,92,40,52
"363",1823,1823,"C (all)",9392,"Reg","Lvl","Corner","IDOTRR","Norm","1Fam",3,3,"Mansard","None",0,"TA","Fa","CBlock","Fa","No","Unf",0,"Unf",0,245,245,"TA",797,0,797,0,1,0,2,"TA",5,0,"Attchd","Unf",0,0,0,36,94,"9","WD","Abnorml",109,59,30.4938361131256,50,78.5061638868744,-28.5061638868744
"364",1824,1824,"RL",6615,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",6,6,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,1022,1022,"TA",1432,0,1432,0,1,0,3,"Gd",6,1,"BuiltIn","Unf",1,216,266,61,0,"9","WD","Normal",86,59,86,27,0,27
"365",1825,1825,"RL",4960,"Reg","Lvl","Inside","BrkSide","RRAn","1Fam",5,7,"Gable","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,297,297,"Ex",1001,653,1654,0,2,0,3,"TA",7,1,"Detchd","Unf",1,336,244,60,0,"5","WD","Normal",79,27,54,52,25,27
"366",1826,1826,"RM",6000,"Reg","Lvl","Corner","BrkSide","Norm","1Fam",5,5,"Gable","BrkFace",444,"TA","TA","BrkTil","TA","No","Rec",220,"Unf",0,248,468,"Gd",822,320,1142,0,1,0,3,"TA",6,0,"Attchd","Fin",1,320,0,0,98,"6","WD","Normal",85,59,85,26,0,26
"367",1827,1827,"RM",6120,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,960,960,"Gd",995,0,995,0,1,0,2,"TA",5,0,"Detchd","Unf",1,264,0,15,51,"3","WD","Abnorml",84,10,83,74,1,73
"368",1828,1828,"RM",6120,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","BrkTil","TA","No","LwQ",273,"Unf",0,679,952,"TA",994,588,1582,0,2,0,3,"TA",6,1,"Detchd","Unf",1,250,189,0,34,"2","WD","Normal",71,59,71,12,0,12
"369",1829,1829,"RM",8635,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",5,5,"Hip","None",0,"TA","Fa","BrkTil","TA","No","LwQ",134,"Unf",0,938,1072,"TA",1072,0,1072,1,1,0,2,"TA",5,0,"Detchd","Unf",3,1002.79,0,0,105,"8","WD","Normal",84,59,27,25,57,-32
"370",1830,1830,"RM",8094,"Reg","Lvl","Inside","OldTown","Norm","1Fam",6,6,"Gable","None",0,"TA","TA","PConc","TA","No","Unf",0,"Unf",0,1048,1048,"Gd",1048,720,1768,0,2,0,3,"TA",8,0,"Detchd","Unf",2,576,0,0,150,"6","WD","Normal",94,59,79,35,15,20
"371",1831,1831,"RM",9928,"Reg","Lvl","Inside","OldTown","Norm","1Fam",7,8,"Gable","None",0,"TA","Gd","BrkTil","TA","No","Unf",0,"Unf",0,672,672,"Fa",1272,672,1944,0,2,0,3,"TA",8,0,"Detchd","Unf",1,216,24,28,0,"6","WD","Normal",94,15,91.8200000000002,79,2.17999999999984,76.8200000000002
"372",1832,1832,"RM",3000,"Reg","Bnk","Inside","OldTown","Norm","Duplex",5,3,"Hip","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,1040,1040,"TA",1088,1040,2128,0,2,0,4,"TA",11,0,"Attchd","Unf",0,0,0,56,0,"9","WD","Abnorml",87,59,30.4938361131256,28,56.5061638868744,-28.5061638868744
"373",1833,1833,"RM",6876,"Reg","Lvl","Inside","IDOTRR","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","CBlock","TA","No","BLQ",522,"Unf",0,198,720,"Fa",1146,784,1930,1,2,0,4,"TA",8,0,"Attchd","Unf",1,316,0,0,213,"8","WD","Normal",82,59,82,23,0,23
"374",1834,1834,"RM",5775,"IR2","Bnk","Corner","OldTown","Feedr","1Fam",6,7,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,483,483,"Ex",741,686,1427,0,1,0,3,"Gd",7,0,"Attchd","Unf",1,379,0,24,112,"2","WD","Normal",94,7,91.8200000000002,87,2.17999999999984,84.8200000000002
"375",1835,1835,"RM",5852,"IR3","Bnk","Corner","OldTown","Feedr","2fmCon",7,5,"Gable","Stone",188,"TA","Fa","BrkTil","TA","No","Rec",169,"Unf",0,851,1020,"TA",978,886,1864,0,2,1,5,"TA",9,0,"Attchd","Unf",0,0,0,188,102,"5","WD","Normal",107,9,30.4938361131256,98,76.5061638868744,21.4938361131256
"376",1836,1836,"RM",5160,"Reg","Lvl","Corner","IDOTRR","Norm","1Fam",6,6,"Gable","None",0,"TA","Fa","BrkTil","TA","No","Unf",0,"Unf",0,1204,1204,"TA",1204,462,1666,0,1,0,3,"TA",4,0,"Detchd","Unf",1,384,0,0,148,"8","WD","Normal",82,59,82,23,0,23
"377",1837,1837,"RM",5160,"Reg","Lvl","Inside","IDOTRR","Norm","1Fam",4,6,"Hip","None",0,"TA","Gd","PConc","Gd","Av","BLQ",749,"Rec",63,46,858,"TA",892,0,892,1,1,0,1,"Gd",5,0,"Attchd","Unf",0,0,0,0,105,"7","COD","Abnorml",86,59,30.4938361131256,27,55.5061638868744,-28.5061638868744
"378",1838,1838,"RM",10320,"Reg","Bnk","Inside","IDOTRR","Artery","2fmCon",6,7,"Gable","None",0,"TA","Gd","CBlock","TA","No","Rec",276,"ALQ",262,160,698,"Ex",754,649,1403,1,1,1,3,"TA",7,0,"Detchd","Unf",1,308,0,0,261.05,"2","WD","Normal",94,44,91.8200000000002,50,2.17999999999984,47.8200000000002
"379",1839,1839,"RL",4280,"IR1","Lvl","Inside","Sawyer","Norm","1Fam",4,9,"Gable","None",0,"TA","Gd","CBlock","Fa","No","Unf",0,"Unf",0,560,560,"Ex",704,0,704,0,1,0,2,"Fa",4,0,"CarPort","Unf",1,220,0,0,24,"9","WD","Normal",63,8,63,55,0,55
"380",1840,1840,"RL",10800,"Reg","Lvl","Inside","Edwards","Norm","Duplex",5,5,"Gable","None",0,"TA","Gd","CBlock","Gd","Gd","GLQ",1200,"Unf",0,0,1200,"TA",1200,0,1200,2,3,0,3,"TA",5,0,"Attchd","Unf",0,0,120,0,0,"3","WD","Alloca",22,21,30.4938361131256,1,-8.49383611312555,9.49383611312555
"381",1841,1841,"RL",10547,"IR1","Lvl","Inside","Edwards","Norm","Duplex",5,5,"Gable","None",0,"TA","TA","PConc","Gd","Gd","GLQ",1152,"Unf",0,0,1152,"TA",1152,0,1152,2,2,0,2,"TA",6,0,"Detchd","Unf",1,252,0,0,0,"7","WD","Normal",31,31,49,0,-18,18
"382",1842,1842,"RL",9780,"Reg","Lvl","Inside","Edwards","Norm","1Fam",5,3,"Gable","None",0,"TA","TA","PConc","TA","No","Unf",0,"Unf",0,585,585,"TA",687,425,1112,1,2,0,4,"TA",6,0,"Detchd","Unf",1,226,0,0,0,"3","WD","Normal",75,59,75,16,0,16
"383",1843,1843,"RL",11625,"Reg","Lvl","Inside","Sawyer","Norm","1Fam",5,6,"Hip","BrkFace",172,"TA","TA","CBlock","TA","No","BLQ",527,"Unf",0,525,1052,"TA",1052,0,1052,0,1,1,3,"TA",6,1,"Attchd","Fin",1,668,0,215,0,"4","WD","Abnorml",42,42,25,0,17,-17
"384",1844,1844,"RL",8014,"IR1","Lvl","CulDSac","Sawyer","Norm","1Fam",6,5,"Gable","BrkFace",23,"TA","TA","CBlock","Gd","Gd","GLQ",456,"Unf",0,0,456,"TA",1034,0,1034,0,1,0,3,"TA",5,1,"Basment","Fin",2,504,0,0,0,"6","WD","Normal",31,31,31,0,0,0
"385",1845,1845,"RL",15400,"Reg","Lvl","Inside","Sawyer","Norm","1Fam",5,5,"Hip","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,552,552,"TA",904,611,1774,0,2,0,4,"TA",8,1,"Attchd","Unf",1,384,290,40,0,"7","WD","Normal",48,48,48,0,0,0
"386",1846,1846,"RL",15312,"Reg","Lvl","Inside","Sawyer","Norm","1Fam",6,5,"Hip","BrkFace",54,"TA","TA","CBlock","TA","Av","BLQ",588,"Unf",0,550,1138,"Ex",1138,0,1138,0,1,0,3,"TA",6,1,"Attchd","RFn",2,480,0,0,0,"3","COD","Normal",49,49,49,0,0,0
"387",1847,1847,"RL",15584,"Reg","Lvl","Inside","ClearCr","Norm","1Fam",5,5,"Hip","BrkFace",366,"TA","TA","CBlock","TA","Mn","Unf",0,"Unf",0,825,825,"Ex",2071,0,2071,0,1,1,4,"TA",9,1,"Attchd","Unf",1,336,131,28,0,"10","WD","Normal",53,53,53,0,0,0
"388",1848,1848,"RL",9000,"Reg","Lvl","Corner","Sawyer","Norm","1Fam",3,3,"Gable","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"Fa",660,0,692.18,0,1,0,2,"Fa",5,0,"Attchd","Unf",0,0,0,0,100,"6","WD","Normal",62,59,30.4938361131256,3,31.5061638868744,-28.5061638868744
"389",1849,1849,"RL",15635,"IR1","Lvl","CulDSac","Edwards","Norm","1Fam",4,5,"Gable","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,0,0,"TA",1383,0,1383,0,1,0,2,"TA",6,0,"Attchd","Unf",2,498,0,0,90,"10","WD","Normal",55,55,29,0,26,-26
"390",1850,1850,"RL",9571,"Reg","Lvl","Inside","Edwards","Norm","1Fam",5,5,"Hip","None",0,"TA","TA","CBlock","TA","No","Rec",257,"Unf",0,816,1073,"TA",1073,0,1073,1,1,0,2,"TA",5,0,"Attchd","Unf",1,340,0,0,0,"2","WD","Normal",53,53,53,0,0,0
"391",1851,1851,"RL",9350,"Reg","Bnk","Inside","Edwards","Norm","1Fam",6,7,"Hip","None",0,"TA","TA","CBlock","TA","No","BLQ",342,"Unf",0,405,747,"Ex",892,747,1639,0,1,1,3,"Gd",6,1,"Detchd","Unf",1,240,0,50,0,"7","WD","Normal",63,59,63,4,0,4
"392",1852,1852,"RL",7440,"Reg","Lvl","Inside","Edwards","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","Gd","No","BLQ",173,"Unf",0,916,1089,"TA",1089,0,1089,1,1,0,3,"TA",5,1,"Detchd","RFn",1,252,328,0,0,"9","WD","Normal",55,55,55,0,0,0
"393",1853,1853,"RL",4235,"Reg","Lvl","Inside","Edwards","Norm","TwnhsE",5,5,"Gable","BrkFace",149,"Gd","TA","CBlock","Gd","Mn","GLQ",552,"ALQ",393,104,1049,"TA",1049,0,1049,1,2,0,2,"Gd",5,0,"Attchd","Fin",1,266,0,105,0,"2","WD","Normal",25,25,25,0,0,0
"394",1854,1854,"RL",10778,"IR1","Lvl","Inside","SawyerW","Feedr","1Fam",7,6,"Gable","None",0,"Gd","TA","PConc","Gd","No","GLQ",460,"ALQ",286,308,1054,"Gd",1061,0,1061,1,1,1,1,"Gd",4,0,"Attchd","Unf",2,462,114,36,0,"7","WD","Normal",19,18,19,1,0,1
"395",1855,1855,"RL",19255,"IR1","Lvl","Inside","SawyerW","Norm","1Fam",6,5,"Gable","BrkFace",100,"Gd","TA","CBlock","Gd","Av","Rec",70,"GLQ",450,0,520,"Gd",1338,0,1338,0,1,1,2,"Gd",5,1,"Attchd","Unf",2,576,0,0,0,"9","WD","Normal",26,26,26,0,0,0
"396",1856,1856,"RL",10560,"Reg","Lvl","Corner","SawyerW","Norm","1Fam",7,5,"Gable","None",0,"Gd","Gd","PConc","Gd","No","GLQ",474,"Unf",0,605,1079,"Ex",1079,800,1879,1,2,1,3,"Gd",8,1,"Attchd","RFn",2,473,400,100,144,"8","WD","Normal",16,15,16,1,0,1
"397",1857,1857,"RL",26400,"Reg","Bnk","FR2","SawyerW","Feedr","1Fam",5,7,"Gable","None",0,"Gd","TA","PConc","TA","No","Unf",0,"Unf",0,0,0,"Ex",1288,728,2016,0,1,0,4,"TA",7,1,"Attchd","Unf",2,576,0,0,0,"6","WD","Normal",109.82,2,91.8200000000002,107.82,17.9999999999998,89.8200000000002
"398",1858,1858,"RL",7018,"Reg","Lvl","Inside","SawyerW","Feedr","Duplex",5,5,"Gable","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"TA",1114,1114,2228,0,2,0,5,"TA",8,0,"Detchd","Unf",2,720,73,0,0,"6","WD","Alloca",30,30,30,0,0,0
"399",1859,1859,"RL",7018,"Reg","Bnk","Inside","SawyerW","Norm","Duplex",5,5,"Gable","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"TA",1535,0,1535,0,2,0,4,"TA",8,0,"Attchd","Unf",2,400,0,0,0,"6","WD","Alloca",30,30,30,0,0,0
"400",1860,1860,"RL",7040,"Reg","Lvl","Inside","SawyerW","Feedr","Duplex",5,5,"Gable","BrkFace",216,"TA","TA","CBlock","Gd","Av","GLQ",1094,"Unf",0,0,1094,"TA",1229,0,1229,2,1,1,2,"Gd",6,2,"Detchd","Unf",2,672,120,0,0,"6","WD","Alloca",30,30,30,0,0,0
"401",1861,1861,"RL",7007,"Reg","Bnk","Inside","SawyerW","Norm","Duplex",5,5,"Gable","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"TA",1513,0,1513,0,2,0,4,"TA",8,0,"Attchd","Unf",2,400,0,0,0,"6","WD","Alloca",30,30,30,0,0,0
"402",1862,1862,"RL",11855,"Reg","Lvl","Inside","SawyerW","Norm","Duplex",7,5,"Hip","BrkFace",23,"TA","TA","PConc","Ex","No","GLQ",820,"Unf",0,348,1168,"Ex",1168,1418.92,2787,2,3,1,5,"TA",8,2,"BuiltIn","Fin",3,820,312,0,0,"10","WD","Normal",9,9,9,0,0,0
"403",1863,1863,"RL",7939,"Reg","Lvl","Inside","SawyerW","Feedr","Duplex",7,5,"Hip","BrkFace",23,"TA","TA","PConc","Ex","No","GLQ",820,"Unf",0,348,1168,"Ex",1168,1418.92,2787,2,3,1,5,"TA",8,2,"BuiltIn","Fin",3,820,312,0,0,"10","WD","Normal",9,9,9,0,0,0
"404",1864,1864,"RL",7976,"Reg","Lvl","Inside","SawyerW","Feedr","Duplex",7,5,"Hip","BrkFace",23,"TA","TA","PConc","Ex","No","GLQ",820,"Unf",0,348,1168,"Ex",1168,1418.92,2787,2,3,1,5,"TA",8,2,"BuiltIn","Fin",3,820,312,0,0,"10","WD","Normal",9,9,9,0,0,0
